483,1,4
484,1,5
486,1,4
487,1,5
488,1,3
490,1,3
493,1,3
494,1,3
495,1,4
497,1,4
500,1,4
503,1,5
505,1,3
508,1,5
512,1,4
514,1,5
517,1,3
518,1,4
521,1,2
523,1,5
525,1,4
526,1,5
532,1,5
533,1,4
534,1,5
535,1,3
536,1,5
537,1,2
540,1,3
541,1,4
542,1,4
545,1,5
548,1,4
549,1,5
550,1,3
552,1,3
553,1,3
554,1,3
560,1,4
561,1,2
562,1,2
567,1,3
569,1,4
576,1,4
577,1,5
579,1,4
580,1,3
582,1,4
588,1,4
592,1,4
593,1,3
597,1,3
599,1,4
602,1,4
605,1,4
606,1,5
609,1,1
610,1,4
612,1,4
613,1,4
614,1,5
618,1,4
620,1,5
621,1,3
622,1,3
624,1,4
630,1,4
632,1,3
634,1,3
635,1,4
636,1,3
637,1,4
642,1,5
643,1,5
648,1,5
649,1,5
650,1,3
653,1,4
654,1,4
655,1,2
657,1,3
658,1,4
660,1,3
661,1,5
663,1,4
664,1,4
665,1,4
669,1,5
674,1,4
676,1,5
677,1,4
678,1,5
679,1,3
680,1,4
682,1,4
684,1,4
689,1,3
690,1,4
691,1,5
692,1,4
697,1,5
698,1,4
699,1,3
701,1,4
703,1,4
705,1,5
706,1,4
708,1,5
709,1,4
710,1,4
714,1,3
715,1,5
716,1,5
721,1,5
723,1,3
726,1,4
727,1,3
730,1,4
731,1,2
733,1,2
735,1,4
738,1,5
742,1,4
744,1,4
745,1,2
746,1,4
747,1,5
748,1,4
749,1,4
751,1,3
756,1,4
757,1,4
759,1,5
761,1,1
763,1,4
764,1,4
767,1,5
768,1,5
769,1,4
770,1,5
771,1,5
773,1,3
777,1,4
779,1,4
785,1,4
786,1,4
788,1,3
789,1,3
790,1,3
792,1,4
793,1,4
794,1,4
795,1,4
796,1,2
798,1,4
800,1,4
804,1,5
805,1,4
806,1,4
807,1,4
815,1,5
817,1,4
821,1,5
822,1,4
823,1,4
826,1,4
829,1,4
830,1,4
831,1,4
835,1,3
838,1,5
839,1,4
843,1,3
847,1,3
852,1,4
854,1,3
864,1,5
865,1,1
867,1,4
868,1,4
870,1,5
872,1,3
879,1,4
880,1,4
881,1,4
882,1,5
883,1,3
885,1,5
886,1,4
887,1,5
889,1,3
890,1,4
892,1,5
893,1,5
894,1,4
895,1,4
896,1,4
897,1,5
899,1,3
901,1,5
902,1,5
903,1,3
907,1,5
910,1,4
913,1,2
916,1,4
917,1,3
918,1,3
919,1,4
921,1,3
922,1,5
923,1,3
924,1,5
927,1,5
929,1,3
930,1,3
932,1,4
933,1,3
934,1,2
935,1,3
936,1,4
938,1,4
941,1,5
1,2,3
5,2,3
13,2,3
22,2,2
30,2,3
42,2,5
49,2,1
64,2,3
72,2,3
83,2,4
87,2,4
92,2,3
95,2,2
102,2,2
110,2,3
130,2,4
178,2,4
193,2,3
197,2,3
200,2,4
201,2,2
207,2,3
213,2,4
217,2,3
222,2,3
234,2,2
249,2,3
250,2,4
256,2,5
267,2,3
268,2,2
271,2,1
276,2,4
279,2,4
280,2,3
292,2,4
293,2,3
301,2,2
303,2,3
305,2,2
320,2,4
325,2,1
327,2,2
346,2,5
363,2,4
373,2,4
374,2,4
378,2,2
379,2,3
385,2,3
387,2,4
393,2,4
398,2,3
399,2,3
405,2,1
407,2,4
416,2,4
425,2,2
429,2,3
435,2,4
442,2,3
450,2,4
455,2,4
466,2,1
472,2,5
484,2,4
487,2,3
495,2,2
497,2,1
506,2,4
521,2,3
532,2,5
536,2,4
543,2,3
551,2,2
561,2,3
566,2,5
600,2,3
618,2,2
621,2,3
622,2,4
627,2,3
632,2,4
640,2,4
642,2,4
643,2,3
648,2,4
650,2,3
653,2,1
655,2,3
660,2,2
671,2,4
682,2,3
686,2,3
705,2,3
709,2,4
715,2,3
727,2,4
738,2,3
746,2,3
749,2,4
751,2,4
757,2,3
764,2,3
773,2,3
774,2,1
790,2,3
795,2,3
796,2,5
798,2,4
804,2,4
806,2,3
807,2,4
815,2,3
826,2,3
830,2,3
844,2,4
846,2,5
864,2,4
868,2,2
870,2,2
880,2,3
886,2,4
889,2,3
892,2,4
896,2,3
899,2,3
916,2,3
924,2,3
934,2,4
943,2,5
1,3,4
43,3,2
49,3,3
59,3,4
62,3,3
63,3,2
81,3,4
82,3,2
95,3,1
99,3,3
104,3,3
130,3,5
145,3,3
157,3,3
160,3,3
181,3,2
207,3,2
216,3,4
221,3,4
244,3,5
246,3,2
267,3,4
268,3,1
269,3,3
276,3,3
280,3,2
286,3,2
291,3,3
293,3,2
301,3,2
303,3,3
320,3,4
336,3,1
342,3,2
343,3,4
346,3,3
393,3,3
406,3,3
417,3,4
429,3,2
432,3,3
435,3,3
450,3,4
453,3,4
456,3,4
459,3,2
463,3,2
472,3,5
486,3,2
487,3,5
497,3,4
500,3,4
523,3,4
534,3,4
537,3,2
548,3,1
551,3,5
561,3,3
569,3,1
580,3,5
582,3,3
586,3,5
592,3,4
595,3,4
606,3,5
621,3,5
622,3,1
624,3,3
654,3,3
660,3,1
663,3,4
682,3,3
699,3,3
714,3,5
747,3,2
751,3,3
756,3,1
793,3,4
795,3,2
806,3,2
854,3,1
859,3,5
880,3,1
886,3,3
889,3,4
910,3,2
916,3,3
917,3,1
923,3,4
936,3,4
1,4,3
7,4,5
10,4,4
12,4,5
13,4,5
16,4,5
18,4,3
19,4,4
22,4,5
43,4,4
49,4,2
59,4,4
62,4,4
64,4,3
77,4,3
83,4,2
84,4,3
87,4,5
92,4,4
94,4,4
99,4,5
102,4,2
109,4,2
115,4,4
130,4,2
144,4,4
151,4,5
158,4,4
160,4,4
189,4,5
194,4,4
197,4,3
198,4,3
201,4,4
207,4,4
210,4,4
216,4,5
218,4,3
219,4,4
221,4,3
222,4,3
232,4,4
233,4,3
234,4,4
249,4,4
253,4,4
256,4,5
264,4,4
268,4,4
271,4,5
276,4,4
279,4,4
280,4,3
286,4,5
287,4,4
291,4,4
293,4,4
295,4,4
297,4,1
299,4,3
301,4,4
303,4,4
308,4,5
312,4,3
315,4,4
318,4,2
320,4,3
326,4,1
327,4,4
328,4,3
334,4,3
336,4,4
339,4,4
342,4,4
343,4,5
344,4,4
345,4,4
346,4,4
347,4,4
352,4,3
363,4,5
373,4,4
374,4,2
378,4,3
379,4,5
385,4,2
387,4,3
389,4,4
393,4,4
394,4,4
398,4,2
405,4,4
406,4,2
407,4,4
411,4,4
412,4,3
416,4,4
417,4,3
421,4,3
425,4,4
429,4,4
435,4,4
450,4,3
453,4,4
455,4,3
456,4,3
457,4,4
466,4,3
468,4,5
472,4,3
474,4,5
476,4,4
481,4,3
484,4,4
487,4,4
495,4,3
497,4,3
504,4,4
514,4,4
524,4,4
527,4,2
532,4,5
533,4,3
535,4,3
537,4,2
538,4,3
543,4,4
551,4,2
554,4,2
559,4,4
561,4,3
562,4,1
577,4,4
579,4,2
591,4,4
592,4,4
593,4,4
600,4,4
608,4,3
618,4,2
621,4,4
622,4,4
625,4,4
627,4,2
629,4,3
638,4,4
640,4,4
642,4,3
643,4,4
645,4,4
648,4,1
650,4,3
653,4,3
654,4,4
655,4,2
659,4,3
664,4,4
666,4,5
671,4,5
682,4,3
690,4,3
707,4,3
709,4,3
712,4,4
715,4,4
716,4,2
738,4,4
747,4,4
748,4,4
749,4,4
757,4,5
758,4,4
763,4,5
764,4,3
771,4,1
774,4,2
780,4,3
786,4,4
788,4,3
790,4,3
795,4,4
796,4,5
804,4,4
805,4,2
823,4,5
826,4,4
833,4,3
846,4,5
851,4,5
854,4,2
860,4,4
864,4,4
870,4,2
871,4,3
875,4,3
880,4,4
881,4,3
882,4,4
883,4,4
886,4,3
889,4,3
896,4,3
903,4,4
913,4,4
916,4,4
919,4,1
933,4,3
934,4,5
940,4,2
1,5,3
13,5,1
21,5,2
28,5,3
43,5,4
44,5,4
72,5,4
92,5,4
102,5,3
109,5,3
118,5,2
130,5,4
135,5,3
145,5,3
188,5,4
207,5,3
218,5,3
234,5,3
255,5,2
256,5,5
267,5,3
269,5,2
270,5,5
276,5,3
280,5,4
291,5,5
293,5,3
303,5,2
308,5,4
311,5,3
314,5,4
332,5,5
339,5,3
344,5,3
345,5,3
363,5,1
367,5,4
368,5,3
372,5,4
374,5,4
375,5,4
378,5,3
388,5,4
393,5,3
399,5,3
405,5,4
406,5,4
417,5,4
422,5,3
425,5,1
435,5,2
437,5,2
447,5,3
468,5,3
504,5,4
506,5,4
546,5,5
551,5,4
562,5,4
577,5,4
593,5,4
604,5,2
633,5,3
643,5,3
648,5,4
655,5,2
666,5,2
671,5,2
682,5,3
709,5,4
727,5,3
741,5,3
763,5,4
776,5,4
796,5,4
805,5,4
814,5,3
833,5,1
864,5,4
880,5,3
886,5,3
892,5,4
907,5,5
916,5,3
919,5,4
925,5,4
1,6,5
9,6,5
18,6,5
63,6,3
71,6,3
76,6,5
79,6,4
90,6,4
181,6,1
198,6,2
409,6,4
486,6,4
524,6,5
537,6,2
568,6,3
590,6,5
655,6,4
662,6,5
707,6,3
758,6,2
773,6,3
806,6,2
828,6,1
870,6,4
924,6,4
936,6,5
1,7,4
6,7,2
7,7,5
8,7,3
9,7,4
10,7,4
13,7,2
14,7,5
15,7,1
16,7,5
17,7,4
21,7,5
23,7,4
24,7,4
25,7,4
26,7,3
28,7,5
30,7,4
32,7,4
37,7,4
43,7,4
44,7,5
45,7,3
46,7,4
49,7,4
52,7,5
53,7,3
54,7,4
55,7,3
56,7,5
57,7,4
58,7,5
59,7,4
60,7,5
62,7,4
64,7,4
65,7,1
66,7,3
67,7,5
68,7,3
69,7,5
72,7,1
73,7,4
74,7,4
76,7,4
79,7,5
81,7,4
82,7,3
84,7,4
87,7,4
89,7,5
92,7,4
94,7,4
95,7,5
96,7,5
97,7,5
99,7,4
101,7,3
102,7,2
104,7,3
108,7,5
109,7,4
113,7,3
115,7,5
116,7,2
117,7,3
118,7,5
119,7,5
124,7,4
130,7,5
141,7,5
142,7,4
144,7,2
145,7,5
148,7,5
151,7,4
158,7,5
159,7,5
160,7,3
162,7,3
168,7,1
176,7,5
177,7,4
178,7,4
181,7,4
184,7,3
188,7,5
189,7,3
190,7,4
192,7,4
194,7,3
198,7,4
199,7,4
200,7,4
201,7,3
203,7,3
213,7,4
214,7,5
216,7,5
217,7,4
221,7,4
222,7,5
226,7,4
227,7,5
230,7,3
234,7,2
235,7,4
243,7,3
244,7,4
247,7,4
248,7,2
249,7,5
250,7,4
251,7,3
252,7,4
255,7,2
256,7,4
262,7,4
264,7,5
265,7,2
267,7,5
268,7,4
269,7,3
270,7,4
276,7,5
277,7,2
279,7,5
280,7,4
286,7,4
289,7,4
291,7,5
292,7,3
293,7,3
294,7,4
295,7,5
296,7,5
297,7,4
299,7,3
301,7,4
303,7,4
305,7,4
308,7,4
314,7,4
320,7,4
321,7,4
323,7,2
327,7,3
328,7,4
329,7,3
331,7,4
332,7,4
334,7,5
339,7,4
342,7,4
343,7,5
344,7,4
346,7,2
347,7,4
348,7,4
352,7,3
354,7,4
357,7,3
359,7,5
363,7,3
365,7,2
366,7,2
367,7,5
368,7,4
372,7,3
374,7,1
377,7,4
378,7,4
379,7,5
380,7,3
382,7,2
386,7,3
387,7,5
393,7,4
394,7,5
397,7,5
402,7,4
403,7,5
406,7,4
407,7,4
412,7,5
413,7,3
416,7,4
417,7,3
421,7,3
422,7,3
425,7,3
429,7,2
430,7,3
432,7,2
434,7,1
435,7,4
439,7,4
441,7,4
442,7,4
445,7,1
447,7,5
450,7,4
452,7,5
453,7,5
455,7,4
457,7,4
458,7,4
459,7,5
460,7,3
463,7,4
465,7,5
466,7,4
467,7,5
468,7,3
470,7,3
472,7,5
473,7,2
474,7,5
478,7,1
484,7,4
486,7,5
490,7,3
491,7,3
493,7,3
496,7,4
497,7,3
498,7,3
499,7,4
500,7,5
501,7,4
505,7,3
514,7,5
518,7,3
521,7,3
524,7,2
525,7,3
526,7,4
527,7,5
532,7,5
534,7,4
535,7,5
537,7,4
540,7,4
546,7,5
548,7,5
551,7,5
552,7,3
554,7,3
555,7,4
560,7,3
561,7,5
566,7,4
567,7,4
569,7,4
576,7,5
577,7,2
579,7,3
580,7,3
581,7,4
582,7,5
583,7,5
588,7,3
592,7,5
603,7,5
604,7,4
606,7,4
610,7,2
612,7,3
614,7,2
617,7,3
618,7,4
620,7,4
621,7,4
622,7,5
624,7,4
627,7,5
629,7,2
630,7,4
632,7,3
634,7,4
637,7,1
643,7,4
648,7,3
650,7,4
653,7,2
655,7,3
657,7,3
658,7,4
659,7,3
660,7,3
663,7,4
664,7,3
665,7,4
666,7,4
669,7,3
671,7,5
677,7,4
678,7,4
680,7,5
682,7,4
689,7,5
693,7,4
697,7,5
699,7,2
703,7,4
706,7,3
709,7,3
714,7,4
715,7,3
717,7,4
719,7,2
722,7,4
727,7,2
730,7,4
733,7,3
735,7,3
738,7,4
741,7,3
742,7,3
745,7,4
747,7,4
748,7,4
751,7,3
757,7,4
758,7,5
761,7,4
764,7,4
770,7,5
773,7,2
774,7,2
776,7,4
778,7,4
779,7,3
786,7,5
788,7,4
790,7,4
792,7,4
793,7,3
795,7,5
802,7,5
804,7,4
805,7,5
814,7,4
815,7,4
817,7,4
823,7,5
825,7,5
831,7,5
833,7,3
834,7,4
838,7,5
839,7,2
840,7,4
843,7,5
844,7,3
847,7,3
852,7,3
854,7,4
862,7,5
864,7,5
865,7,5
867,7,5
868,7,5
870,7,4
880,7,3
881,7,4
882,7,4
883,7,5
885,7,3
886,7,5
887,7,4
889,7,3
890,7,4
892,7,4
894,7,4
896,7,4
903,7,2
905,7,4
906,7,3
908,7,3
911,7,4
913,7,5
916,7,4
919,7,3
924,7,4
927,7,3
932,7,4
933,7,4
936,7,4
938,7,4
940,7,4
941,7,4
1,8,1
6,8,4
7,8,5
11,8,4
13,8,4
16,8,5
18,8,5
19,8,5
23,8,4
24,8,5
25,8,4
43,8,4
49,8,3
57,8,4
58,8,4
60,8,3
62,8,5
64,8,4
70,8,4
82,8,4
85,8,4
87,8,5
90,8,5
92,8,5
94,8,5
95,8,5
96,8,5
106,8,4
109,8,3
115,8,5
125,8,4
144,8,4
148,8,4
152,8,5
158,8,5
167,8,5
178,8,4
187,8,5
189,8,5
194,8,3
196,8,5
200,8,4
201,8,3
207,8,3
213,8,3
214,8,4
215,8,2
218,8,3
222,8,1
223,8,2
230,8,5
232,8,2
233,8,3
234,8,5
239,8,5
243,8,5
246,8,3
253,8,4
254,8,5
269,8,2
271,8,4
272,8,4
276,8,4
280,8,5
291,8,4
293,8,3
297,8,5
298,8,5
301,8,4
303,8,5
308,8,5
311,8,4
312,8,5
313,8,3
314,8,4
315,8,3
318,8,4
321,8,4
326,8,4
327,8,4
328,8,3
329,8,2
330,8,5
331,8,3
332,8,5
334,8,4
342,8,4
343,8,5
344,8,5
354,8,5
358,8,5
363,8,5
378,8,4
379,8,5
385,8,5
387,8,4
389,8,4
391,8,3
392,8,5
393,8,3
397,8,4
398,8,3
399,8,3
405,8,4
406,8,4
407,8,5
409,8,3
411,8,3
416,8,5
429,8,3
435,8,3
437,8,4
452,8,4
454,8,5
455,8,4
457,8,5
458,8,4
459,8,5
465,8,4
468,8,4
471,8,5
474,8,5
479,8,5
480,8,5
481,8,3
488,8,3
499,8,5
500,8,4
503,8,5
506,8,5
521,8,3
523,8,5
532,8,5
533,8,3
535,8,4
536,8,5
541,8,5
542,8,3
543,8,4
553,8,3
554,8,4
557,8,5
561,8,3
566,8,4
577,8,4
588,8,5
591,8,3
592,8,5
593,8,3
601,8,3
606,8,2
608,8,2
610,8,4
618,8,3
620,8,3
621,8,5
622,8,4
628,8,2
642,8,5
654,8,5
655,8,3
658,8,5
660,8,2
661,8,5
670,8,4
679,8,2
682,8,3
684,8,5
690,8,4
691,8,2
705,8,3
707,8,5
711,8,5
721,8,4
731,8,2
745,8,4
746,8,4
747,8,5
748,8,4
756,8,4
758,8,5
766,8,5
771,8,5
774,8,1
778,8,1
795,8,5
796,8,5
805,8,3
807,8,4
823,8,5
838,8,4
840,8,5
846,8,4
847,8,4
850,8,5
851,8,4
854,8,5
864,8,5
875,8,3
878,8,3
880,8,4
881,8,4
882,8,5
883,8,4
887,8,4
889,8,3
892,8,5
896,8,5
897,8,3
899,8,4
901,8,3
902,8,5
907,8,3
913,8,2
921,8,3
927,8,4
928,8,5
930,8,3
940,8,5
1,9,5
6,9,4
7,9,5
10,9,4
11,9,5
13,9,3
14,9,4
15,9,4
16,9,5
17,9,3
18,9,5
21,9,5
24,9,5
26,9,4
27,9,4
32,9,3
43,9,4
44,9,5
50,9,4
58,9,4
59,9,4
60,9,5
62,9,4
64,9,4
65,9,5
66,9,4
68,9,4
69,9,4
72,9,5
74,9,4
82,9,4
85,9,4
87,9,4
90,9,4
92,9,4
94,9,5
104,9,2
106,9,4
109,9,3
113,9,3
115,9,5
119,9,4
120,9,4
121,9,5
123,9,5
131,9,5
136,9,5
144,9,5
145,9,2
151,9,4
156,9,4
159,9,3
160,9,3
164,9,4
168,9,1
174,9,5
175,9,4
178,9,2
181,9,4
184,9,5
185,9,4
189,9,3
190,9,1
192,9,5
194,9,4
199,9,5
200,9,4
201,9,3
204,9,5
207,9,4
209,9,3
211,9,3
216,9,4
222,9,5
226,9,5
227,9,3
233,9,5
234,9,3
236,9,5
237,9,4
239,9,5
244,9,5
249,9,5
250,9,2
252,9,5
256,9,4
266,9,4
269,9,4
271,9,4
274,9,5
276,9,5
277,9,4
280,9,5
287,9,5
291,9,5
292,9,4
296,9,4
298,9,4
301,9,3
303,9,5
308,9,4
311,9,4
314,9,4
316,9,4
321,9,4
322,9,4
323,9,4
324,9,5
326,9,1
327,9,5
328,9,4
332,9,4
334,9,4
339,9,5
342,9,5
343,9,5
344,9,5
345,9,4
349,9,4
354,9,3
363,9,3
374,9,1
378,9,5
379,9,4
380,9,3
382,9,4
383,9,5
388,9,3
390,9,5
391,9,5
393,9,4
396,9,4
399,9,3
401,9,3
402,9,4
403,9,3
406,9,5
409,9,4
411,9,4
413,9,4
416,9,5
423,9,5
424,9,5
430,9,3
434,9,1
435,9,4
438,9,4
441,9,4
444,9,5
445,9,2
447,9,2
449,9,4
453,9,3
455,9,4
456,9,3
457,9,5
458,9,5
460,9,3
461,9,5
468,9,5
470,9,5
473,9,5
474,9,5
483,9,2
484,9,1
486,9,5
488,9,4
490,9,4
494,9,2
495,9,5
498,9,2
500,9,4
504,9,4
518,9,3
523,9,4
527,9,5
532,9,5
533,9,4
535,9,5
540,9,5
543,9,4
548,9,1
551,9,5
554,9,4
558,9,4
561,9,4
567,9,4
569,9,5
572,9,5
576,9,3
581,9,5
590,9,3
592,9,5
593,9,3
595,9,4
601,9,4
602,9,4
605,9,4
608,9,4
610,9,3
612,9,3
614,9,4
618,9,3
622,9,4
627,9,4
629,9,4
630,9,2
634,9,5
636,9,3
637,9,1
648,9,1
655,9,3
657,9,4
658,9,4
663,9,2
665,9,4
667,9,5
676,9,2
680,9,4
682,9,3
690,9,3
693,9,3
694,9,5
696,9,5
697,9,4
698,9,3
699,9,2
703,9,2
706,9,3
707,9,5
708,9,1
714,9,3
719,9,4
723,9,3
725,9,4
733,9,3
735,9,4
743,9,5
744,9,3
745,9,4
747,9,5
749,9,3
754,9,4
756,9,2
761,9,2
764,9,4
768,9,5
777,9,5
786,9,5
788,9,4
789,9,5
791,9,5
792,9,3
793,9,3
796,9,3
805,9,3
813,9,3
815,9,4
817,9,3
825,9,3
834,9,3
837,9,3
838,9,4
851,9,4
854,9,5
858,9,5
864,9,5
867,9,5
870,9,5
878,9,4
881,9,3
883,9,4
884,9,5
886,9,5
887,9,2
889,9,4
894,9,4
896,9,4
900,9,2
903,9,3
904,9,4
906,9,4
910,9,4
913,9,5
916,9,5
917,9,5
919,9,5
923,9,4
924,9,4
928,9,5
932,9,5
933,9,3
935,9,1
936,9,4
937,9,5
938,9,3
939,9,5
940,9,3
943,9,3
1,10,3
2,10,2
7,10,4
49,10,3
59,10,4
63,10,4
64,10,5
79,10,5
85,10,4
90,10,5
104,10,2
108,10,5
151,10,5
158,10,4
181,10,2
189,10,5
201,10,3
230,10,3
234,10,3
239,10,5
243,10,4
268,10,4
279,10,4
292,10,5
294,10,3
296,10,2
299,10,5
312,10,5
327,10,4
328,10,4
334,10,4
343,10,4
349,10,5
354,10,5
357,10,5
360,10,5
378,10,3
387,10,4
402,10,2
406,10,3
416,10,3
423,10,4
430,10,4
435,10,5
450,10,4
460,10,3
463,10,1
467,10,4
469,10,5
473,10,3
486,10,4
496,10,5
498,10,5
500,10,3
503,10,5
506,10,2
514,10,4
518,10,3
533,10,2
536,10,4
537,10,4
561,10,3
565,10,5
567,10,4
573,10,4
585,10,3
636,10,5
662,10,4
698,10,4
699,10,4
707,10,5
711,10,5
733,10,3
745,10,5
765,10,4
788,10,4
790,10,1
795,10,4
804,10,4
828,10,3
829,10,3
851,10,3
861,10,3
862,10,5
870,10,4
883,10,5
886,10,3
894,10,4
906,10,4
1,11,2
4,11,4
7,11,3
8,11,3
10,11,4
11,11,2
13,11,1
16,11,5
20,11,2
24,11,5
28,11,4
37,11,4
43,11,5
44,11,3
49,11,3
56,11,4
57,11,3
58,11,5
59,11,5
64,11,4
82,11,4
90,11,4
92,11,4
94,11,5
99,11,5
102,11,3
109,11,4
110,11,4
115,11,4
116,11,5
117,11,5
119,11,5
121,11,2
122,11,1
124,11,5
130,11,5
145,11,5
156,11,2
158,11,4
160,11,4
162,11,4
174,11,5
175,11,5
177,11,4
178,11,5
184,11,3
188,11,5
197,11,1
198,11,4
200,11,5
201,11,4
207,11,3
213,11,4
214,11,5
215,11,2
216,11,5
217,11,4
222,11,5
223,11,3
224,11,3
230,11,4
234,11,2
246,11,4
248,11,5
249,11,5
256,11,5
262,11,4
268,11,4
269,11,3
271,11,4
272,11,4
276,11,5
280,11,5
286,11,5
287,11,5
291,11,4
292,11,5
293,11,3
295,11,4
296,11,5
297,11,4
301,11,4
303,11,4
305,11,1
308,11,5
314,11,5
320,11,4
323,11,5
327,11,4
328,11,3
329,11,3
330,11,4
331,11,2
332,11,5
334,11,4
339,11,4
342,11,5
343,11,5
344,11,3
345,11,4
346,11,4
347,11,5
363,11,5
368,11,4
374,11,4
376,11,4
378,11,3
387,11,3
391,11,3
392,11,4
393,11,3
399,11,4
401,11,2
405,11,4
406,11,4
414,11,5
416,11,4
417,11,5
421,11,2
425,11,3
429,11,4
435,11,5
436,11,5
437,11,1
442,11,4
447,11,4
450,11,5
453,11,5
454,11,1
455,11,3
457,11,4
462,11,5
466,11,3
472,11,5
474,11,5
478,11,4
487,11,5
488,11,1
493,11,3
495,11,5
496,11,4
497,11,3
498,11,3
499,11,3
505,11,4
512,11,5
514,11,4
521,11,4
522,11,4
527,11,4
532,11,5
535,11,4
537,11,3
538,11,4
542,11,2
543,11,3
551,11,5
554,11,4
560,11,4
561,11,4
566,11,3
577,11,2
586,11,3
592,11,5
593,11,4
600,11,5
603,11,5
606,11,5
608,11,5
610,11,4
618,11,4
619,11,2
622,11,4
627,11,4
629,11,2
630,11,5
632,11,4
640,11,4
643,11,4
645,11,4
653,11,2
654,11,4
655,11,2
663,11,5
666,11,4
671,11,4
682,11,4
686,11,4
693,11,4
709,11,5
715,11,4
716,11,4
727,11,3
737,11,3
747,11,5
749,11,5
751,11,1
757,11,4
758,11,3
763,11,4
764,11,4
773,11,2
778,11,5
788,11,2
804,11,4
805,11,2
826,11,4
833,11,5
840,11,3
846,11,5
847,11,3
851,11,5
854,11,5
862,11,4
864,11,5
867,11,3
870,11,4
871,11,3
880,11,4
881,11,4
882,11,4
883,11,2
886,11,5
889,11,5
892,11,3
893,11,4
896,11,2
897,11,2
903,11,2
913,11,4
916,11,4
919,11,4
922,11,5
927,11,5
933,11,4
943,11,4
1,12,5
6,12,4
7,12,5
10,12,5
11,12,2
13,12,5
14,12,5
16,12,5
18,12,5
24,12,5
28,12,4
29,12,5
42,12,4
43,12,5
49,12,4
58,12,5
59,12,5
60,12,4
62,12,4
64,12,5
69,12,5
72,12,5
73,12,5
76,12,3
84,12,5
90,12,5
92,12,5
94,12,4
99,12,5
106,12,4
109,12,4
110,12,4
115,12,5
117,12,5
119,12,3
121,12,5
130,12,4
132,12,4
135,12,4
138,12,5
144,12,4
145,12,5
151,12,5
156,12,3
174,12,5
175,12,4
177,12,5
178,12,5
180,12,2
186,12,1
194,12,5
201,12,4
204,12,4
207,12,3
213,12,5
214,12,5
216,12,5
218,12,5
221,12,5
222,12,5
226,12,5
233,12,2
234,12,1
239,12,5
246,12,5
249,12,5
250,12,5
251,12,4
253,12,5
256,12,5
259,12,5
264,12,5
267,12,5
268,12,4
271,12,4
272,12,5
276,12,5
279,12,2
280,12,5
288,12,4
291,12,5
293,12,4
297,12,5
299,12,5
301,12,4
303,12,4
305,12,5
308,12,5
311,12,4
314,12,4
315,12,5
318,12,4
322,12,4
327,12,3
328,12,5
329,12,4
332,12,5
334,12,5
339,12,5
342,12,5
343,12,5
344,12,5
345,12,5
346,12,5
